student_id,full_name,gpa
20230749,مُنير حنبولي,75.9
20230750,مُنذر آل خضير,66.8
20230751,فلاح الراشد,71.3
20230752,هادي آل عايض,73.8
20230753,تاج الدباغ,72.0
20230754,جهراء بقشان,69.8
20230755,اصيل آل سعود,73.0
20230756,أحلام آل سعود,68.2
20230757,كاملة الحكير,68.4
20230758,فيّاض المغاولة,65.6
20230759,هادي آل عطفة,72.2
20230760,ميرا آل علي,66.0
20230761,فرزدق آل عواض,71.7
20230762,بتلاء العليان,74.1
20230763,تمام آل بن لافي,69.2
20230764,ماجد حجار,64.5
20230765,سجى العجلان,67.1
20230766,حسيب المهنا,80.4
20230767,علوان آل عطفة,74.8
20230768,عطاء آل صفوان,56.7
20230769,جمال أبو داوود,80.7
20230770,مُسعف آل جعفر,74.1
20230771,وادع حنبولي,68.0
20230772,لطوف أبا الخيل,67.8
20230773,وفيق المهنا,70.0
20230774,شبلي آل عواض,72.6
20230775,رواء آل العسكري,72.3
20230776,موسى آل رفيع,65.0
20230777,كوثر آل علي,68.3
20230778,مصباح آل مقطة,72.3
20230779,آيات أبا الخيل,71.2
20230780,عبد المولى آل الشيخ,72.9
20230781,لوجين حنبولي,69.1
20230782,فخر آل معيض,71.3
20230783,روبا آل حسين,66.5
20230784,ثروت حجار,62.6
20230785,جلاء العجلان,70.1
20230786,حليم آل سلطان,67.0
20230787,رابح آل بن لافي,71.1
20230788,عامر أبا الخيل,65.5
20230789,هدى آل جعفر,70.6
20230790,خطيب آل حسين,64.9
20230791,ضياء الدّين بن لادن,62.2
20230792,اصيل آل بن ظافر,69.4
20230793,بهاء أبو داوود,72.4
20230794,غانم حجار,70.5
20230795,ابتهاج العجلان,65.8
20230796,جعفر المهنا,78.2
20230797,ريفال حجار,68.8
20230798,هيا العليان,68.8
20230799,هاجر الخرافي,65.8
20230800,عبد الملك حنبولي,61.0
20230801,جلال آل قصير,70.1
20230802,فراس الجفالي,74.7
20230803,علي آل صفوان,78.0
20230804,محجوب آل عطفة,78.2
20230805,كمال آل بن لافي,69.3
20230806,جمال آل معيض,74.8
20230807,إلينا المهنا,74.5
20230808,صعب أبا الخيل,65.0
20230809,سعد حجار,69.6
20230810,ثابت الخرافي,73.7
20230811,عبد الإله آل قصير,67.3
20230812,جاسم آل بن ظافر,67.0
20230813,افتكار آل عايض,63.2
20230814,معزّ حجار,71.3
20230815,سراج الدّين آل عواض,71.2
20230816,افتكار الجابر,71.2
20230817,عتيد فصيل,70.7
20230818,كرم المشاولة,69.9
20230819,كاملة آل جعفر,68.9
20230820,نبيه العقيل,68.6
20230821,ضاحي آل معيض,72.5
20230822,عبد الحقّ آل بن ظافر,74.5
20230823,فوزي بقشان,62.1
20230824,عتيد بقشان,72.2
20230825,عالم آل عواض,70.7
20230826,لاما أبا الخيل,68.7
20230827,غامد المغاولة,72.5
20230828,عبدالرّحمن آل معيض,68.1
20230829,قصيد العليان,70.2
20230830,رشيد آل جعفر,71.8
20230831,مجاهد آل عطفة,61.1
20230832,جودي آل عايض,69.2
20230833,سلسبيل مهنا,78.0
20230834,صخر آل معيض,61.1
20230835,قاصد فصيل,62.7
20230836,نشوان الشايع,68.5
20230837,جوان الشايع,63.2
20230838,لانا حنبولي,74.0
20230839,مأمون آل علي,69.9
20230840,نوّار الشايع,70.5
20230841,فادي آل خضير,73.2
20230842,وفاء آل علي,70.8
20230843,ايمان العقيل,69.2
20230844,عزيز بن لادن,72.8
20230845,رحيب آل العسكري,72.3
20230846,جهاد آل جعفر,67.3
20230847,زهرة آل عواض,75.8
20230848,هيمان الراشد,63.0
20230849,جودي أبو داوود,67.4
20230850,ناصر آل خضير,64.3
20230851,راشد العقيل,68.8
20230852,عبّود العليان,64.7
20230853,منصور آل بن لافي,78.9
20230854,عزمي المهنا,68.9
20230855,حياة المهيدب,72.8
20230856,مهنّد الحجار,69.1
20230857,بدرالدّجى العقيل,68.8
20230858,زغلول كانو,69.8
20230859,نورس آل عواض,66.8
20230860,ترانيم آل بن لافي,68.4
20230861,مظهر بقشان,69.0
20230862,ظاعن آل قصير,75.3
20230863,أحلام آل عواض,72.5
20230864,زكية آل بن ظافر,78.1
20230865,عبد القدّوس آل رفيع,67.7
20230866,كافور الجابر,65.9
20230867,ماهر الجفالي,67.2
20230868,سامح بن لادن,68.5
20230869,كاسر العجلان,70.8
20230870,زكريا الدباغ,69.1
20230871,سفير آل عواض,71.8
20230872,حبّاب الحجار,64.3
20230873,ملهم كانو,66.1
20230874,معمّر آل رفيع,73.2
20230875,سلاف الجابر,73.4
20230876,عبد الباقي حجار,67.4
20230877,زهدي أبا الخيل,70.0
20230878,حامد آل عطفة,70.0
20230879,نشوان آل مقطة,72.2
20230880,عبد الجبّار آل قصير,75.9
20230881,رؤوف العجلان,68.2
20230882,رضي المهنا,71.2
20230883,مُتيّم أبو داوود,68.7
20230884,شجاع أبا الخيل,76.5
20230885,ناصر الدّين آل خضير,67.3
20230886,تامر آل علي,69.4
20230887,ضحّاك الحجار,74.1
20230888,نور الدّين آل عايض,74.5
20230889,قانت الجابر,73.8
20230890,طامح أبا الخيل,66.6
20230891,شيّق شربتلي,64.8
20230892,نجدت آل بن لافي,61.5
20230893,ريم الحكير,68.8
20230894,عامر آل مقطة,67.9
20230895,كامل آل معيض,70.1
20230896,رائف شربتلي,70.1
20230897,خاطر آل الشيخ,67.8
20230898,يقين آل سعود,74.6
20230899,طائل المهيدب,67.4
20230900,أحمد المهنا,66.7
20230901,نشوة آل سعود,70.5
20230902,يونس حنبولي,66.1
20230903,عبد المحيي كانو,63.5
20230904,شادي آل صفوان,75.3
20230905,يعقوب العليان,69.2
20230906,حبّاب فصيل,69.0
20230907,مُنير حجار,70.0
20230908,عزّ الدّين المهيدب,66.1
20230909,طيّب مهنا,71.4
20230910,ميرا مهنا,68.5
20230911,فرحان آل رفيع,71.8
20230912,صدقي آل عواض,64.9
20230913,سعدي آل سلطان,71.0
20230914,عبد الغفور المغاولة,70.9
20230915,مياس أبا الخيل,70.3
20230916,مصطفى آل مقطة,69.1
20230917,شوقي الجابر,78.4
20230918,صبور آل سعود,69.2
20230919,ملهم العقيل,73.6
20230920,سموح المشاولة,68.1
20230921,ضرغام الراشد,69.1
20230922,كبير آل معيض,72.6
20230923,صهيب الجفالي,66.4
20230924,جود أبا الخيل,74.4
20230925,ممتاز مهنا,66.7
20230926,زهير الراشد,79.0
20230927,قصي الشايع,62.1
20230928,ليث آل علي,65.4
20230929,بارعة آل بن لافي,72.8
20230930,عالم بقشان,62.6
20230931,نسيب آل بن لافي,65.0
20230932,دارين العقيل,73.0
20230933,يافع آل بن لافي,66.9
20230934,مؤيّد حنبولي,74.0
20230935,أسيل آل عايض,70.6
20230936,جليل آل الشيخ,68.8
20230937,أسيل آل محمد بن علي بن جماز,67.4
20230938,شامخ آل جعفر,68.0
20230939,جهاد آل معيض,71.0
20230940,غامد آل العسكري,72.1
20230941,ليساء أبا الخيل,73.4
20230942,كريم آل خضير,72.7
20230943,قطز الدباغ,66.9
20230944,وفاء الجابر,66.3
20230945,صبري آل قصير,60.3
20230946,سمير حجار,60.1
20230947,مشرق الحكير,72.5
20230948,عصمت الشايع,70.4
20230949,نمر آل سلطان,60.1
20230950,وسيم آل خضير,66.9
20230951,هيام آل مقطة,73.4
20230952,معزّ حنبولي,69.7
20230953,رمحي آل سعود,78.6
20230954,عذب المهنا,62.8
20230955,عاتب فصيل,68.5
20230956,نادر الجابر,69.5
20230957,زهرة الدباغ,67.5
20230958,وفيق الجابر,72.0
20230959,خليل الحجار,68.3
20230960,مُعتز آل الشيخ,69.0
20230961,رشيد آل سلطان,68.6
20230962,زين كانو,72.3
20230963,عامر آل معيض,80.0
20230964,زغلول آل قصير,68.5
20230965,سليم الجفالي,73.0
20230966,فاخر مهنا,71.9
20230967,نادي آل عواض,70.2
20230968,طلال بن لادن,64.4
20230969,حقّي المشاولة,71.0
20230970,روعة آل عطفة,71.0
20230971,هادي العليان,63.9
20230972,قانت آل عايض,60.2
20230973,كمال العقيل,66.6
20230974,مُنذر آل علي,75.3
20230975,مصعب المهنا,69.5
20230976,كاشف أبا الخيل,70.3
20230977,طائف آل رفيع,71.4
20230978,نجوان العجلان,68.2
20230979,مازن حنبولي,70.0
20230980,هنادي آل معيض,66.9
20230981,عفيف آل حسين,70.2
20230982,رامي آل سلطان,72.7
20230983,جنى آل عواض,71.5
20230984,مُنجد المهنا,72.9
20230985,شجاع آل بن لافي,75.2
20230986,مكرّم آل عايض,81.8
20230987,نصر الدّين العقيل,75.3
20230988,زكي آل العسكري,69.6
20230989,طه آل عايض,78.2
20230990,صاحب حجار,70.0
20230991,جهاد الجابر,73.4
20230992,فتحي العقيل,74.5
20230993,عزيز الجابر,66.8
20230994,وديع الجابر,67.8
20230995,علّام آل حسين,78.4
20230996,عدوي شربتلي,69.5
20230997,لقاء آل جعفر,76.7
20230998,عالية العليان,64.5
20230999,بتلاء شربتلي,67.0
20231000,علاء بن لادن,68.1
20240001,فتوح الراشد,66.0
20240002,رافع آل رفيع,68.0
20240003,شادن آل العسكري,66.0
20240004,سعدي المهنا,73.5
20240005,وديع الحجار,69.4
20240006,ظافر آل العسكري,70.1
20240007,ذكي المهيدب,66.0
20240008,رجائي كانو,68.5
20240009,عرفه الراشد,64.9
20240010,كاشف آل مقطة,73.9
20240011,علي العقيل,70.1
20240012,خافق آل قصير,73.7
20240013,عبد الرّشيد الجابر,79.0
20240014,ماجد أبو داوود,78.2
20240015,حيدر آل حسين,82.2
20240016,ديسم آل بن ظافر,68.4
20240017,عصام بقشان,78.8
20240018,زيد آل بن لافي,63.6
20240019,عدوي بن لادن,68.4
20240020,عبد الحقّ حجار,68.8
20240021,هاجر آل عواض,73.8
20240022,حلا المغاولة,68.8
20240023,علّام المهيدب,69.0
20240024,صقر آل علي,65.9
20240025,ساجد حنبولي,69.7
20240026,مصعب الحكير,73.5
20240027,لينا آل سلطان,71.7
20240028,ذيب آل محمد بن علي بن جماز,68.0
20240029,نوال الحكير,65.2
20240030,عمير مهنا,76.6
20240031,غازي آل مقطة,65.3
20240032,ترانيم الراشد,74.0
20240033,غالب فصيل,63.6
20240034,صائب شربتلي,63.8
20240035,جابر فصيل,63.0
20240036,محمّد آل سلطان,63.2
20240037,عطاء آل جعفر,70.6
20240038,زهير آل عواض,74.5
20240039,نصور آل سعود,72.7
20240040,مُتعب أبا الخيل,74.2
20240041,يقين آل بن ظافر,70.0
20240042,مشفق الشايع,69.2
20240043,نورس آل سلطان,66.5
20240044,جودي المشاولة,65.6
20240045,كايد آل حسين,71.3
20240046,ابتهال حجار,63.8
20240047,طه العجلان,65.1
20240048,ترانيم الدباغ,65.0
20240049,هايل أبو داوود,69.1
20240050,واثق آل عواض,71.9
20240051,حفيظ آل العسكري,68.2
20240052,عبد السّميع حنبولي,75.0
20240053,لطفي آل سلطان,74.7
20240054,ضاحك آل عواض,76.5
20240055,جمان حنبولي,68.2
20240056,مازن حجار,73.0
20240057,ناصر الدّين آل عايض,69.0
20240058,ساهر كانو,67.3
20240059,حمزة آل قصير,58.2
20240060,رامي بن لادن,72.5
20240061,تحسين آل قصير,59.3
20240062,يعقوب آل رفيع,75.3
20240063,خلدون فصيل,73.1
20240064,حسنين آل عطفة,62.5
20240065,عابد آل سلطان,62.6
20240066,صنديد الجابر,73.1
20240067,لمّاح المغاولة,72.2
20240068,ليث آل حسين,71.5
20240069,قائد بن لادن,67.9
20240070,راجي أبو داوود,73.6
20240071,جنى الحكير,74.7
20240072,زاكي المشاولة,75.1
20240073,عمران آل بن لافي,73.5
20240074,دريد آل بن لافي,66.4
20240075,عبّاس أبا الخيل,65.1
20240076,لينا آل بن ظافر,74.7
20240077,سهيل آل خضير,72.1
20240078,قبس الجفالي,68.9
20240079,عبد القهّار آل صفوان,69.4
20240080,معمّر كانو,69.6
20240081,مخلص آل عطفة,74.5
20240082,جودي آل قصير,65.9
20240083,راغب آل رفيع,70.4
20240084,مالك آل صفوان,66.7
20240085,نائل بن لادن,66.6
20240086,نجوان العجلان,67.6
20240087,نورس المغاولة,69.8
20240088,شبلي آل الشيخ,67.0
20240089,مريم آل خضير,66.3
20240090,جابر العقيل,69.9
20240091,سعدي آل علي,70.3
20240092,عمّار بقشان,64.6
20240093,حمود آل حسين,70.3
20240094,ناصيف المغاولة,77.3
20240095,عالم آل سعود,68.1
20240096,عبد التّواب الجابر,71.0
20240097,مختار آل رفيع,66.6
20240098,يارا الخرافي,67.0
20240099,فرات آل الشيخ,72.3
20240100,هند آل مقطة,65.9
20240101,هيثم أبا الخيل,71.6
20240102,مالك حجار,74.8
20240103,علاء العليان,72.3
20240104,لورا أبا الخيل,70.2
20240105,حنبل آل العسكري,68.5
20240106,مُناضل آل سعود,71.1
20240107,زاكي كانو,66.7
20240108,حاتم آل علي,75.4
20240109,عارف آل عواض,81.8
20240110,روحي شربتلي,80.2
20240111,نذير آل عواض,66.7
20240112,ماذى آل عطفة,67.4
20240113,ناصيف آل مقطة,67.0
20240114,مرزوق آل مقطة,73.2
20240115,ممتاز العقيل,73.6
20240116,بثينة بقشان,69.6
20240117,مجد آل علي,68.2
20240118,صباح مهنا,72.4
20240119,تحسين آل علي,72.7
20240120,فوزي آل صفوان,75.8
20240121,عرفه آل علي,67.9
20240122,حارث المهيدب,67.9
20240123,مرشد الدباغ,74.2
20240124,نوري الجابر,68.8
20240125,صعب آل سعود,65.5
20240126,عبدالله آل حسين,59.3
20240127,زكي آل بن لافي,68.6
20240128,غالب آل بن لافي,66.5
20240129,زكي فصيل,61.7
20240130,خليفة المغاولة,69.1
20240131,رشاد آل رفيع,63.5
20240132,نشوة آل بن لافي,67.8
20240133,رهيف آل سلطان,75.8
20240134,قصيد حنبولي,64.0
20240135,عرفات آل العسكري,62.4
20240136,مسلم آل خضير,76.3
20240137,شهم حجار,75.8
20240138,نوف حجار,64.5
20240139,نافع المهيدب,71.7
20240140,ثابت آل عواض,73.2
20240141,سمير آل الشيخ,71.2
20240142,وفيق الشايع,63.1
20240143,عبد الحقّ آل مقطة,70.2
20240144,أزهار حجار,68.2
20240145,شدّاد المشاولة,73.1
20240146,أغاريد الخرافي,68.1
20240147,عطاء آل خضير,69.7
20240148,سنان آل رفيع,67.2
20240149,هلالي آل سلطان,72.7
20240150,مهيب آل سلطان,68.5
20240151,توفيق حجار,71.1
20240152,حارث أبا الخيل,67.4
20240153,صنديد آل رفيع,65.5
20240154,عبد التّواب آل محمد بن علي بن جماز,73.6
20240155,مظهر العليان,69.4
20240156,ضرغام آل معيض,69.5
20240157,زكية حجار,73.0
20240158,واثق الراشد,71.9
20240159,مفيد أبا الخيل,73.8
20240160,مشرق آل عواض,64.3
20240161,أزهار المهنا,68.7
20240162,محجوب آل خضير,64.3
20240163,مجد الخرافي,75.3
20240164,صافي آل رفيع,66.5
20240165,فهد شربتلي,65.8
20240166,جوريّة فصيل,68.1
20240167,وحيد آل قصير,75.7
20240168,دانة آل العسكري,70.9
20240169,نادر مهنا,67.0
20240170,خميس آل العسكري,76.9
20240171,ميرال الدباغ,66.4
20240172,فرج آل عطفة,64.4
20240173,ميسون آل علي,69.0
20240174,غازي الراشد,73.3
20240175,رسمي آل بن ظافر,67.7
20240176,نغم العليان,66.4
20240177,مرزوق أبا الخيل,61.3
20240178,عبد الرّشيد الحكير,73.2
20240179,ابتهاج آل معيض,63.9
20240180,كاسر بن لادن,71.0
20240181,سعود شربتلي,70.2
20240182,زايد آل العسكري,77.2
20240183,خميس آل عايض,70.5
20240184,حسيب أبو داوود,74.9
20240185,ابتهاج الحجار,67.2
20240186,نضال العجلان,70.8
20240187,مرعي آل عطفة,64.2
20240188,لبيد آل بن لافي,74.3
20240189,فرج مهنا,72.0
20240190,ناصر الدّين الحكير,67.5
20240191,دارين كانو,75.4
20240192,مقدام بقشان,71.1
20240193,أفنان الخرافي,66.4
20240194,وصفي آل محمد بن علي بن جماز,66.5
20240195,ألين بن لادن,67.7
20240196,رشاد شربتلي,71.8
20240197,شاطر آل مقطة,66.1
20240198,سيّد شربتلي,68.8
20240199,دارين المهيدب,67.9
20240200,يسار المهنا,68.7
20240201,لقاء آل محمد بن علي بن جماز,73.8
20240202,ساجي فصيل,67.4
20240203,وليف آل حسين,76.9
20240204,عزّ الدّين الراشد,71.1
20240205,عذب الراشد,69.0
20240206,بتلاء آل الشيخ,74.8
20240207,نائل آل علي,64.7
20240208,نشوان آل مقطة,72.4
20240209,صامد آل الشيخ,67.3
20240210,ابتكار مهنا,70.6
20240211,نجم الدّين أبا الخيل,72.5
20240212,رامي الدباغ,75.5
20240213,فكري الحكير,64.3
20240214,فوزي حجار,69.4
20240215,نوف الحكير,72.6
20240216,صدقي أبو داوود,70.6
20240217,تميم آل بن لافي,72.5
20240218,رجاء حنبولي,73.4
20240219,ناصر الدّين شربتلي,65.8
20240220,جودي الدباغ,64.0
20240221,رشاد الدباغ,70.1
20240222,غسّان شربتلي,71.3
20240223,ضاحك الجابر,76.1
20240224,غزوان الجفالي,65.9
20240225,قائد آل سلطان,79.9
20240226,عصام الجابر,70.2
20240227,رائف آل محمد بن علي بن جماز,73.7
20240228,فادي شربتلي,70.2
20240229,عبد السّلام شربتلي,75.8
20240230,عبد الغني آل سلطان,71.9
20240231,مؤيّد بن لادن,72.6
20240232,كنار آل عواض,71.9
20240233,ابتهال آل خضير,66.8
20240234,طالب آل معيض,63.7
20240235,مصعب شربتلي,75.0
20240236,زكي آل مقطة,68.9
20240237,ساجد آل معيض,64.3
20240238,حليم آل الشيخ,64.0
20240239,طيّب الحجار,68.0
20240240,غانم كانو,65.8
20240241,بلند آل رفيع,69.5
20240242,فرات الشايع,66.1
20240243,ترف آل بن لافي,70.4
20240244,عبد السّلام آل سلطان,67.1
20240245,مُتيّم آل علي,71.4
20240246,طائل الجابر,68.0
20240247,راشد آل خضير,66.8
20240248,عبد الجليل العليان,72.2
20240249,منيب أبا الخيل,65.8
20240250,محسن الحجار,75.6
20240251,يحيى المهنا,67.1
20240252,شعيب آل حسين,69.9
20240253,رمضان آل سعود,70.2
20240254,لفيف آل معيض,64.1
20240255,رابح المهنا,65.5
20240256,أحلام آل مقطة,70.6
20240257,نسيب آل صفوان,65.4
20240258,لوجين العقيل,73.6
20240259,مازن آل قصير,68.8
20240260,قبس آل معيض,69.3
20240261,عبد الرّحيم الجابر,67.9
20240262,شافع آل محمد بن علي بن جماز,71.8
20240263,صنديد آل خضير,70.1
20240264,عبد الواحد الحكير,71.4
20240265,لبيب الجابر,70.7
20240266,منتصر آل خضير,74.6
20240267,ريتاج آل جعفر,70.5
20240268,واصل آل قصير,68.2
20240269,سنام العجلان,74.8
20240270,شهاب بن لادن,68.3
20240271,فضل آل معيض,71.4
20240272,حافظ آل سعود,58.5
20240273,تقيّ الدّين الحجار,72.2
20240274,مشرق آل مقطة,75.2
20240275,ديمه بقشان,82.2
20240276,عزّ الدّين شربتلي,69.0
20240277,عمّار آل عايض,74.3
20240278,خاشعة آل الشيخ,75.5
20240279,يانع آل مقطة,71.6
20240280,سموح آل العسكري,61.4
20240281,مسعود الشايع,65.0
20240282,ريّان الراشد,73.0
20240283,ريتاج فصيل,70.2
20240284,مهنّد آل حسين,69.9
20240285,حافظ العجلان,73.6
20240286,ريف الراشد,74.4
20240287,ضيائي آل معيض,70.6
20240288,زغلول بن لادن,73.4
20240289,ميثاق الشايع,71.5
20240290,راتب فصيل,74.0
20240291,فخري الدباغ,75.3
20240292,نوري أبا الخيل,65.4
20240293,مُنير العقيل,72.0
20240294,معارف أبو داوود,67.8
20240295,وسيل أبا الخيل,69.8
20240296,رائد آل رفيع,73.6
20240297,رخاء آل جعفر,72.7
20240298,عائد الراشد,75.1
20240299,مسلم آل جعفر,74.1
20240300,آيات العجلان,60.5
20240301,جميلة آل العسكري,76.1
20240302,نوّار آل عايض,70.0
20240303,سامح كانو,69.1
20240304,مؤنس المهيدب,68.2
20240305,سديم الجابر,74.5
20240306,سنان الجابر,70.2
20240307,سفير آل قصير,69.6
20240308,ميّاد الخرافي,71.2
20240309,سهيل آل خضير,69.6
20240310,فوزي آل صفوان,67.4
20240311,معين آل خضير,65.3
20240312,مادلين آل سلطان,69.5
20240313,غامد آل بن ظافر,63.3
20240314,عتاب آل رفيع,62.9
20240315,عثمان أبا الخيل,67.6
20240316,عبد السّلام آل عايض,60.5
20240317,يقين كانو,66.7
20240318,صبيح الخرافي,72.9
20240319,مهران المهيدب,68.1
20240320,جدير آل معيض,66.8
20240321,بيسان الخرافي,67.8
20240322,وصفي آل رفيع,71.0
20240323,عتيد الحجار,72.2
20240324,نورس المهيدب,67.5
20240325,كارم آل مقطة,76.7
20240326,عبّود آل حسين,63.5
20240327,مطاوع آل عواض,56.9
20240328,عبد الملك العقيل,71.8
20240329,جرير آل قصير,76.4
20240330,جاد آل رفيع,76.6
20240331,جرّاح الجابر,72.5
20240332,محمّد آل سلطان,60.0
20240333,عتيق آل بن ظافر,76.5
20240334,رجائي آل خضير,65.1
20240335,عزاز العجلان,70.8
20240336,عرفه آل سعود,67.3
20240337,مراد آل محمد بن علي بن جماز,76.0
20240338,فكري آل محمد بن علي بن جماز,68.5
20240339,مجد الدباغ,77.1
20240340,يانع المغاولة,71.4
20240341,عزّت بقشان,73.1
20240342,مَسعد الراشد,73.3
20240343,طه شربتلي,71.8
20240344,شبيب كانو,69.2
20240345,معن آل مقطة,71.8
20240346,زيد آل خضير,70.3
20240347,وحيد آل عايض,64.4
20240348,زكي آل محمد بن علي بن جماز,75.3
20240349,عبد الغني آل معيض,71.3
20240350,رخاء أبو داوود,70.5
20240351,رشيد آل الشيخ,66.8
20240352,صاحب آل جعفر,74.7
20240353,يافع أبو داوود,73.5
20240354,نضال آل بن ظافر,74.2
20240355,عبد الحليم حجار,76.6
20240356,جوليا العليان,73.5
20240357,مدحت آل رفيع,68.9
20240358,سيف الدّين آل محمد بن علي بن جماز,68.2
20240359,سلاف آل عطفة,70.2
20240360,طاهر حجار,71.5
20240361,عصمت آل عايض,78.7
20240362,حبّاب آل بن لافي,69.6
20240363,تاج آل عطفة,72.4
20240364,رامح مهنا,72.1
20240365,حمدي العليان,68.8
20240366,راشد أبا الخيل,65.4
20240367,صاحب المشاولة,71.5
20240368,فراس شربتلي,68.7
20240369,مخلص آل صفوان,65.2
20240370,ظاعن المشاولة,74.2
20240371,فرات المهيدب,62.3
20240372,يسار آل صفوان,69.6
20240373,معمّر الحكير,64.2
20240374,صالح آل بن لافي,74.8
20240375,نضال حنبولي,74.4
20240376,بتول الراشد,68.9
20240377,وسيم العليان,71.5
20240378,سرحان الدباغ,61.3
20240379,اصيل المشاولة,69.9
20240380,نافذ مهنا,71.2
20240381,دهمان آل عايض,72.3
20240382,وليف آل صفوان,74.3
20240383,عفيف حنبولي,72.3
20240384,سلمان حنبولي,69.2
20240385,مؤنس الحجار,69.0
20240386,جلنار حنبولي,67.1
20240387,محمود كانو,65.0
20240388,مجاهد آل مقطة,79.9
20240389,صبور الخرافي,77.1
20240390,لهفان بن لادن,65.7
20240391,ماهر المشاولة,68.5
20240392,لوجين آل عواض,76.0
20240393,نغم العجلان,75.1
20240394,رابح آل الشيخ,64.7
20240395,سلسبيل مهنا,67.6
20240396,أحلام العقيل,64.2
20240397,نصري آل بن ظافر,64.3
20240398,عمر الجابر,70.7
20240399,عمر العقيل,64.2
20240400,تالا بقشان,71.4
20240401,عبد القادر بقشان,67.8
20240402,نضال آل جعفر,65.3
20240403,خالدي آل جعفر,77.6
20240404,لانا آل مقطة,71.5
20240405,شعلان آل معيض,65.7
20240406,ظبي كانو,73.9
20240407,راجح آل خضير,65.7
20240408,وضّاح آل عطفة,65.0
20240409,حارث أبا الخيل,70.6
20240410,مروان آل محمد بن علي بن جماز,64.2
20240411,رائف المشاولة,64.5
20240412,ابتهاج آل بن ظافر,66.7
20240413,جاسم آل سعود,71.2
20240414,روبين آل عواض,78.8
20240415,رائف الراشد,65.1
20240416,زهران بن لادن,71.0
20240417,ابتهال الجفالي,71.5
20240418,دهمان آل علي,69.3
20240419,طارق العقيل,75.9
20240420,وسام آل حسين,68.4
20240421,نشأت آل عواض,68.1
20240422,نافذ العجلان,64.8
20240423,سفير العجلان,72.7
20240424,إباء الحجار,72.9
20240425,عادل آل سعود,75.3
20240426,رضوان أبا الخيل,67.4
20240427,مُتولي المشاولة,70.6
20240428,روبا آل بن لافي,67.9
20240429,لطوف آل علي,73.5
20240430,مرتقي العجلان,74.4
20240431,يوسف آل سعود,66.9
20240432,كافور آل بن ظافر,61.5
20240433,وثّاب آل الشيخ,70.4
20240434,ناصر الدّين آل قصير,78.0
20240435,نمر بن لادن,71.0
20240436,فوزي آل العسكري,70.3
20240437,زهران آل حسين,70.8
20240438,نصر آل خضير,67.8
20240439,ضاحي آل صفوان,71.6
20240440,كايد الحجار,69.3
20240441,صبور آل جعفر,69.8
20240442,ليث آل عطفة,70.1
20240443,ماذى آل سلطان,71.8
20240444,مايا آل عواض,79.6
20240445,منيف حنبولي,73.1
20240446,مؤمن أبا الخيل,67.2
20240447,فخري آل صفوان,72.8
20240448,وصاف آل معيض,67.8
20240449,عتيد الخرافي,73.3
20240450,قحطان آل قصير,66.7
20240451,ظبي آل عطفة,65.6
20240452,ماجد كانو,66.8
20240453,بنفسج آل سعود,63.9
20240454,لقاء آل مقطة,77.2
20240455,صبور آل صفوان,72.1
20240456,حسنين أبو داوود,66.7
20240457,رواء الجابر,73.4
20240458,روعة حجار,70.5
20240459,سجى آل بن ظافر,77.0
20240460,عبد المولى آل عطفة,69.3
20240461,مُتيّم آل سعود,74.6
20240462,جوان آل بن ظافر,65.3
20240463,لورين آل صفوان,68.4
20240464,وجيه آل علي,69.5
20240465,قائد العجلان,73.1
20240466,محمّد آل عواض,63.2
20240467,نصور آل سعود,67.6
20240468,شدّاد مهنا,66.9
20240469,مَجدي المغاولة,75.1
20240470,باسمة آل سلطان,63.8
20240471,مريم آل العسكري,65.9
20240472,أغاريد آل بن ظافر,77.0
20240473,لطوف آل سعود,58.5
20240474,خضر آل عطفة,75.8
20240475,ريمان بقشان,68.3
20240476,كارم آل علي,72.8
20240477,مياس آل الشيخ,73.2
20240478,لطوف المغاولة,70.9
20240479,نوري آل رفيع,68.3
20240480,عبد التّواب العجلان,74.4
20240481,حمزة أبو داوود,69.5
20240482,مُتعب آل بن لافي,72.8
20240483,مُتوكّل آل سعود,65.3
20240484,لتين آل سعود,72.5
20240485,غيداء حنبولي,70.7
20240486,فخري العجلان,74.8
20240487,عمير كانو,73.8
20240488,خالدي آل حسين,63.3
20240489,صادح بن لادن,71.4
20240490,ريان آل الشيخ,68.8
20240491,رئيس الدباغ,72.4
20240492,عبد الرّزاق آل علي,73.6
20240493,رمحي الجابر,71.7
20240494,طلال الجابر,77.5
20240495,ميثاق المهيدب,73.5
20240496,كريم المهيدب,66.1
20240497,شهير آل عواض,77.7
20240498,كرم آل جعفر,69.5
20240499,مُتوكّل العليان,68.3
20240500,جابر الشايع,67.3
20240501,صاحب آل الشيخ,78.1
20240502,صاحب آل عواض,71.3
20240503,عزمي حجار,68.5
20240504,نجوان آل صفوان,70.0
20240505,راشد العليان,69.5
20240506,أغاريد الخرافي,72.7
20240507,كرم آل عايض,75.7
20240508,جمال آل بن لافي,72.3
20240509,ديسم آل خضير,68.5
20240510,مُنجد حجار,71.5
20240511,رامح آل جعفر,73.6
20240512,صبحي الخرافي,64.6
20240513,علوان آل معيض,63.5
20240514,حنفي حجار,72.8
20240515,بيلسان المشاولة,71.8
20240516,يقين مهنا,63.2
20240517,موفّق المغاولة,69.9
20240518,هادي مهنا,75.3
20240519,عمرو فصيل,66.2
20240520,راني كانو,70.1
20240521,فاتح آل محمد بن علي بن جماز,74.7
